donor,recipient,amount,latitude_donor,longitude_donor,latitude_recipient,longitude_recipient
Germany,Uganda,497821842,51.165690999999995,10.451526,1.373333,32.290275
Greece,Uganda,1327171,39.074208,21.824312,1.373333,32.290275
Iceland,Uganda,14848679,64.96305100000001,-19.020835,1.373333,32.290275
India,Uganda,711784,20.593684,78.96288,1.373333,32.290275
Ireland,Uganda,372585516,53.41291,-8.243889999999999,1.373333,32.290275
Italy,Uganda,73472360,41.87194,12.56738,1.373333,32.290275
Japan,Uganda,662818547,36.204824,138.252924,1.373333,32.290275
Kuwait,Uganda,12775966,29.311659999999996,47.481766,1.373333,32.290275
Liechtenstein,Uganda,141154,47.166000000000004,9.555373,1.373333,32.290275
Luxembourg,Uganda,6407518,49.815273,6.129583,1.373333,32.290275
Netherlands,Uganda,374890764,52.132633,5.291266,1.373333,32.290275
New Zealand,Uganda,1338241,-40.900557,174.88597099999998,1.373333,32.290275
Norway,Uganda,653425209,60.472024,8.468946,1.373333,32.290275
Poland,Uganda,81463,51.919438,19.145135999999997,1.373333,32.290275
Saudi Arabia,Uganda,23783716,23.885942,45.079162,1.373333,32.290275
Slovenia,Uganda,132076,46.151241,14.995463,1.373333,32.290275
South Africa,Uganda,5202115,-30.559482,22.937506,1.373333,32.290275
Spain,Uganda,42175810,40.463667,-3.7492199999999998,1.373333,32.290275
Sweden,Uganda,282963175,60.128161,18.643501,1.373333,32.290275
Switzerland,Uganda,17782402,46.818188,8.227511999999999,1.373333,32.290275
United Arab Emirates,Uganda,820818,23.424076,53.847818000000004,1.373333,32.290275
United Kingdom,Uganda,728796520,55.378051,-3.435973,1.373333,32.290275
United States,Uganda,3108833889,37.09024,-95.712891,1.373333,32.290275
Australia,Ukraine,2142747,-25.274398,133.775136,48.379433,31.16558
Austria,Ukraine,61963046,47.516231,14.550072,48.379433,31.16558
Belgium,Ukraine,2382338,50.503887,4.469936,48.379433,31.16558
Canada,Ukraine,193246361,56.130366,-106.34677099999999,48.379433,31.16558
Czech Republic,Ukraine,7188116,49.817492,15.472961999999999,48.379433,31.16558
Denmark,Ukraine,63383045,56.26392,9.501785,48.379433,31.16558
Estonia,Ukraine,2027016,58.595271999999994,25.013607,48.379433,31.16558
Finland,Ukraine,21123164,61.92411,25.748151,48.379433,31.16558
France,Ukraine,196483927,46.227638,2.213749,48.379433,31.16558
Germany,Ukraine,836353238,51.165690999999995,10.451526,48.379433,31.16558
Greece,Ukraine,22867804,39.074208,21.824312,48.379433,31.16558
Hungary,Ukraine,154234,47.162494,19.503304,48.379433,31.16558
Ireland,Ukraine,2763775,53.41291,-8.243889999999999,48.379433,31.16558
Italy,Ukraine,3073112,41.87194,12.56738,48.379433,31.16558
Japan,Ukraine,34926591,36.204824,138.252924,48.379433,31.16558
Latvia,Ukraine,258859,56.879635,24.603189,48.379433,31.16558
Liechtenstein,Ukraine,18340,47.166000000000004,9.555373,48.379433,31.16558
Lithuania,Ukraine,522758,55.169438,23.881275,48.379433,31.16558
Luxembourg,Ukraine,404197,49.815273,6.129583,48.379433,31.16558
Netherlands,Ukraine,1415315,52.132633,5.291266,48.379433,31.16558
Norway,Ukraine,47226647,60.472024,8.468946,48.379433,31.16558
Poland,Ukraine,14855316,51.919438,19.145135999999997,48.379433,31.16558
Portugal,Ukraine,50327,39.399871999999995,-8.224454,48.379433,31.16558
Slovenia,Ukraine,90171,46.151241,14.995463,48.379433,31.16558
Spain,Ukraine,1932414,40.463667,-3.7492199999999998,48.379433,31.16558
Sweden,Ukraine,185489646,60.128161,18.643501,48.379433,31.16558
Switzerland,Ukraine,126562723,46.818188,8.227511999999999,48.379433,31.16558
United Arab Emirates,Ukraine,14473,23.424076,53.847818000000004,48.379433,31.16558
United Kingdom,Ukraine,16437359,55.378051,-3.435973,48.379433,31.16558
United States,Ukraine,913594869,37.09024,-95.712891,48.379433,31.16558
Australia,Uruguay,409030,-25.274398,133.775136,-32.522779,-55.765834999999996
Austria,Uruguay,43968,47.516231,14.550072,-32.522779,-55.765834999999996
Belgium,Uruguay,253654,50.503887,4.469936,-32.522779,-55.765834999999996
Brazil,Uruguay,2660834,-14.235004,-51.92528,-32.522779,-55.765834999999996
Canada,Uruguay,5127611,56.130366,-106.34677099999999,-32.522779,-55.765834999999996
Chile,Uruguay,85156,-35.675146999999996,-71.542969,-32.522779,-55.765834999999996
Colombia,Uruguay,7860,4.570868,-74.297333,-32.522779,-55.765834999999996
Finland,Uruguay,1773452,61.92411,25.748151,-32.522779,-55.765834999999996
France,Uruguay,19423888,46.227638,2.213749,-32.522779,-55.765834999999996
Germany,Uruguay,102309965,51.165690999999995,10.451526,-32.522779,-55.765834999999996
Greece,Uruguay,421604,39.074208,21.824312,-32.522779,-55.765834999999996
Ireland,Uruguay,4540,53.41291,-8.243889999999999,-32.522779,-55.765834999999996
Italy,Uruguay,9150440,41.87194,12.56738,-32.522779,-55.765834999999996
Japan,Uruguay,36532371,36.204824,138.252924,-32.522779,-55.765834999999996
Luxembourg,Uruguay,518911,49.815273,6.129583,-32.522779,-55.765834999999996
Netherlands,Uruguay,128839,52.132633,5.291266,-32.522779,-55.765834999999996
New Zealand,Uruguay,4419895,-40.900557,174.88597099999998,-32.522779,-55.765834999999996
Norway,Uruguay,3004867,60.472024,8.468946,-32.522779,-55.765834999999996
Portugal,Uruguay,555445,39.399871999999995,-8.224454,-32.522779,-55.765834999999996
Spain,Uruguay,65642721,40.463667,-3.7492199999999998,-32.522779,-55.765834999999996
Sweden,Uruguay,925326,60.128161,18.643501,-32.522779,-55.765834999999996
Switzerland,Uruguay,748638,46.818188,8.227511999999999,-32.522779,-55.765834999999996
United Arab Emirates,Uruguay,14368,23.424076,53.847818000000004,-32.522779,-55.765834999999996
United Kingdom,Uruguay,1204484,55.378051,-3.435973,-32.522779,-55.765834999999996
United States,Uruguay,4555918,37.09024,-95.712891,-32.522779,-55.765834999999996
Australia,Uzbekistan,34954,-25.274398,133.775136,41.377491,64.585262
Austria,Uzbekistan,5767739,47.516231,14.550072,41.377491,64.585262
Belgium,Uzbekistan,28686,50.503887,4.469936,41.377491,64.585262
Cyprus,Uzbekistan,309542,35.126413,33.429859,41.377491,64.585262
Czech Republic,Uzbekistan,479122,49.817492,15.472961999999999,41.377491,64.585262
Denmark,Uzbekistan,392106,56.26392,9.501785,41.377491,64.585262
Finland,Uzbekistan,877960,61.92411,25.748151,41.377491,64.585262
France,Uzbekistan,39195599,46.227638,2.213749,41.377491,64.585262
Germany,Uzbekistan,280373102,51.165690999999995,10.451526,41.377491,64.585262
Greece,Uzbekistan,2295618,39.074208,21.824312,41.377491,64.585262
India,Uzbekistan,480453,20.593684,78.96288,41.377491,64.585262
Ireland,Uzbekistan,156492,53.41291,-8.243889999999999,41.377491,64.585262
Italy,Uzbekistan,161258,41.87194,12.56738,41.377491,64.585262
Japan,Uzbekistan,994312839,36.204824,138.252924,41.377491,64.585262
Kuwait,Uzbekistan,30039189,29.311659999999996,47.481766,41.377491,64.585262
Luxembourg,Uzbekistan,1098056,49.815273,6.129583,41.377491,64.585262
Netherlands,Uzbekistan,112772,52.132633,5.291266,41.377491,64.585262
Norway,Uzbekistan,2583582,60.472024,8.468946,41.377491,64.585262
Poland,Uzbekistan,296438,51.919438,19.145135999999997,41.377491,64.585262
Portugal,Uzbekistan,1390,39.399871999999995,-8.224454,41.377491,64.585262
Saudi Arabia,Uzbekistan,59643354,23.885942,45.079162,41.377491,64.585262
Slovenia,Uzbekistan,1912,46.151241,14.995463,41.377491,64.585262
Spain,Uzbekistan,873972,40.463667,-3.7492199999999998,41.377491,64.585262
Sweden,Uzbekistan,1896885,60.128161,18.643501,41.377491,64.585262
Switzerland,Uzbekistan,35726002,46.818188,8.227511999999999,41.377491,64.585262
United Arab Emirates,Uzbekistan,231061,23.424076,53.847818000000004,41.377491,64.585262
United Kingdom,Uzbekistan,10201139,55.378051,-3.435973,41.377491,64.585262
United States,Uzbekistan,107551678,37.09024,-95.712891,41.377491,64.585262
Australia,Vanuatu,400480711,-25.274398,133.775136,-15.376706,166.959158
Canada,Vanuatu,3500979,56.130366,-106.34677099999999,-15.376706,166.959158
France,Vanuatu,29682427,46.227638,2.213749,-15.376706,166.959158
Germany,Vanuatu,514905,51.165690999999995,10.451526,-15.376706,166.959158
Greece,Vanuatu,44602,39.074208,21.824312,-15.376706,166.959158
Japan,Vanuatu,164242172,36.204824,138.252924,-15.376706,166.959158
Luxembourg,Vanuatu,107197,49.815273,6.129583,-15.376706,166.959158
New Zealand,Vanuatu,143925566,-40.900557,174.88597099999998,-15.376706,166.959158
Spain,Vanuatu,168616,40.463667,-3.7492199999999998,-15.376706,166.959158
United Arab Emirates,Vanuatu,4915454,23.424076,53.847818000000004,-15.376706,166.959158
United Kingdom,Vanuatu,329799,55.378051,-3.435973,-15.376706,166.959158
United States,Vanuatu,24626684,37.09024,-95.712891,-15.376706,166.959158
Australia,Venezuela,454448,-25.274398,133.775136,6.42375,-66.58973
Austria,Venezuela,1573929,47.516231,14.550072,6.42375,-66.58973
Belgium,Venezuela,1738827,50.503887,4.469936,6.42375,-66.58973
Brazil,Venezuela,22635,-14.235004,-51.92528,6.42375,-66.58973
Canada,Venezuela,3406651,56.130366,-106.34677099999999,6.42375,-66.58973
Colombia,Venezuela,4590,4.570868,-74.297333,6.42375,-66.58973
Czech Republic,Venezuela,3179,49.817492,15.472961999999999,6.42375,-66.58973
Finland,Venezuela,2154413,61.92411,25.748151,6.42375,-66.58973
France,Venezuela,52071860,46.227638,2.213749,6.42375,-66.58973
Germany,Venezuela,52968203,51.165690999999995,10.451526,6.42375,-66.58973
Greece,Venezuela,797461,39.074208,21.824312,6.42375,-66.58973
Ireland,Venezuela,96666,53.41291,-8.243889999999999,6.42375,-66.58973
Italy,Venezuela,4640993,41.87194,12.56738,6.42375,-66.58973
Japan,Venezuela,20187487,36.204824,138.252924,6.42375,-66.58973
Luxembourg,Venezuela,419066,49.815273,6.129583,6.42375,-66.58973
Netherlands,Venezuela,710713,52.132633,5.291266,6.42375,-66.58973
Norway,Venezuela,931395,60.472024,8.468946,6.42375,-66.58973
Poland,Venezuela,17648,51.919438,19.145135999999997,6.42375,-66.58973
Portugal,Venezuela,832279,39.399871999999995,-8.224454,6.42375,-66.58973
Spain,Venezuela,46466217,40.463667,-3.7492199999999998,6.42375,-66.58973
Sweden,Venezuela,75475,60.128161,18.643501,6.42375,-66.58973
Switzerland,Venezuela,637379,46.818188,8.227511999999999,6.42375,-66.58973
United Arab Emirates,Venezuela,62550,23.424076,53.847818000000004,6.42375,-66.58973
United Kingdom,Venezuela,9845732,55.378051,-3.435973,6.42375,-66.58973
United States,Venezuela,66248401,37.09024,-95.712891,6.42375,-66.58973
Australia,Yemen,13734112,-25.274398,133.775136,15.552726999999999,48.516388
Austria,Yemen,743119,47.516231,14.550072,15.552726999999999,48.516388
Belgium,Yemen,1824153,50.503887,4.469936,15.552726999999999,48.516388
Canada,Yemen,40175993,56.130366,-106.34677099999999,15.552726999999999,48.516388
Cyprus,Yemen,3289935,35.126413,33.429859,15.552726999999999,48.516388
Czech Republic,Yemen,2588005,49.817492,15.472961999999999,15.552726999999999,48.516388
Denmark,Yemen,42258967,56.26392,9.501785,15.552726999999999,48.516388
Estonia,Yemen,144879,58.595271999999994,25.013607,15.552726999999999,48.516388
Finland,Yemen,20520282,61.92411,25.748151,15.552726999999999,48.516388
France,Yemen,129405351,46.227638,2.213749,15.552726999999999,48.516388
Germany,Yemen,630458420,51.165690999999995,10.451526,15.552726999999999,48.516388
Greece,Yemen,541345,39.074208,21.824312,15.552726999999999,48.516388
Hungary,Yemen,90880,47.162494,19.503304,15.552726999999999,48.516388
Iceland,Yemen,16861,64.96305100000001,-19.020835,15.552726999999999,48.516388
Ireland,Yemen,1792325,53.41291,-8.243889999999999,15.552726999999999,48.516388
Italy,Yemen,45283098,41.87194,12.56738,15.552726999999999,48.516388
Japan,Yemen,202128426,36.204824,138.252924,15.552726999999999,48.516388
Kuwait,Yemen,262088599,29.311659999999996,47.481766,15.552726999999999,48.516388
Luxembourg,Yemen,1659984,49.815273,6.129583,15.552726999999999,48.516388
Netherlands,Yemen,262021159,52.132633,5.291266,15.552726999999999,48.516388
New Zealand,Yemen,407127,-40.900557,174.88597099999998,15.552726999999999,48.516388
Norway,Yemen,10839383,60.472024,8.468946,15.552726999999999,48.516388
Poland,Yemen,41415,51.919438,19.145135999999997,15.552726999999999,48.516388
Saudi Arabia,Yemen,175410027,23.885942,45.079162,15.552726999999999,48.516388
Spain,Yemen,8720268,40.463667,-3.7492199999999998,15.552726999999999,48.516388
Sweden,Yemen,71932055,60.128161,18.643501,15.552726999999999,48.516388
Switzerland,Yemen,35079567,46.818188,8.227511999999999,15.552726999999999,48.516388
United Arab Emirates,Yemen,940831111,23.424076,53.847818000000004,15.552726999999999,48.516388
United Kingdom,Yemen,283623090,55.378051,-3.435973,15.552726999999999,48.516388
United States,Yemen,890684555,37.09024,-95.712891,15.552726999999999,48.516388
Australia,Zambia,24319003,-25.274398,133.775136,-13.133897,27.849332
Austria,Zambia,177066,47.516231,14.550072,-13.133897,27.849332
Belgium,Zambia,25327669,50.503887,4.469936,-13.133897,27.849332
Brazil,Zambia,245056,-14.235004,-51.92528,-13.133897,27.849332
Canada,Zambia,84715009,56.130366,-106.34677099999999,-13.133897,27.849332
Czech Republic,Zambia,4568977,49.817492,15.472961999999999,-13.133897,27.849332
Denmark,Zambia,231686675,56.26392,9.501785,-13.133897,27.849332
Finland,Zambia,220916976,61.92411,25.748151,-13.133897,27.849332
France,Zambia,98704194,46.227638,2.213749,-13.133897,27.849332
Germany,Zambia,357322426,51.165690999999995,10.451526,-13.133897,27.849332
Greece,Zambia,954890,39.074208,21.824312,-13.133897,27.849332
India,Zambia,52255495,20.593684,78.96288,-13.133897,27.849332
Ireland,Zambia,212503853,53.41291,-8.243889999999999,-13.133897,27.849332
Italy,Zambia,9780042,41.87194,12.56738,-13.133897,27.849332
Japan,Zambia,559311873,36.204824,138.252924,-13.133897,27.849332
Luxembourg,Zambia,6726,49.815273,6.129583,-13.133897,27.849332
Netherlands,Zambia,248480850,52.132633,5.291266,-13.133897,27.849332
New Zealand,Zambia,9516794,-40.900557,174.88597099999998,-13.133897,27.849332
Norway,Zambia,521771379,60.472024,8.468946,-13.133897,27.849332
Poland,Zambia,56368,51.919438,19.145135999999997,-13.133897,27.849332
Spain,Zambia,4787169,40.463667,-3.7492199999999998,-13.133897,27.849332
Sweden,Zambia,225138415,60.128161,18.643501,-13.133897,27.849332
Switzerland,Zambia,3362949,46.818188,8.227511999999999,-13.133897,27.849332
United Arab Emirates,Zambia,42786,23.424076,53.847818000000004,-13.133897,27.849332
United Kingdom,Zambia,345008377,55.378051,-3.435973,-13.133897,27.849332
United States,Zambia,2277235906,37.09024,-95.712891,-13.133897,27.849332
Australia,Zimbabwe,267313309,-25.274398,133.775136,-19.015438,29.154857
Austria,Zimbabwe,4164421,47.516231,14.550072,-19.015438,29.154857
Belgium,Zimbabwe,17415782,50.503887,4.469936,-19.015438,29.154857
Brazil,Zimbabwe,297520,-14.235004,-51.92528,-19.015438,29.154857
Canada,Zimbabwe,106994866,56.130366,-106.34677099999999,-19.015438,29.154857
Czech Republic,Zimbabwe,678701,49.817492,15.472961999999999,-19.015438,29.154857
Denmark,Zimbabwe,172547524,56.26392,9.501785,-19.015438,29.154857
Finland,Zimbabwe,20304676,61.92411,25.748151,-19.015438,29.154857
France,Zimbabwe,70116216,46.227638,2.213749,-19.015438,29.154857
Germany,Zimbabwe,275753809,51.165690999999995,10.451526,-19.015438,29.154857
Greece,Zimbabwe,3618741,39.074208,21.824312,-19.015438,29.154857
India,Zimbabwe,650289,20.593684,78.96288,-19.015438,29.154857
Ireland,Zimbabwe,70088390,53.41291,-8.243889999999999,-19.015438,29.154857
Italy,Zimbabwe,13507535,41.87194,12.56738,-19.015438,29.154857
Japan,Zimbabwe,113249566,36.204824,138.252924,-19.015438,29.154857
Liechtenstein,Zimbabwe,47652,47.166000000000004,9.555373,-19.015438,29.154857
Luxembourg,Zimbabwe,6302609,49.815273,6.129583,-19.015438,29.154857
Netherlands,Zimbabwe,95077058,52.132633,5.291266,-19.015438,29.154857
New Zealand,Zimbabwe,13176421,-40.900557,174.88597099999998,-19.015438,29.154857
Norway,Zimbabwe,176704446,60.472024,8.468946,-19.015438,29.154857
Poland,Zimbabwe,2761,51.919438,19.145135999999997,-19.015438,29.154857
Portugal,Zimbabwe,527856,39.399871999999995,-8.224454,-19.015438,29.154857
South Africa,Zimbabwe,40277732,-30.559482,22.937506,-19.015438,29.154857
Spain,Zimbabwe,19573088,40.463667,-3.7492199999999998,-19.015438,29.154857
Sweden,Zimbabwe,197553470,60.128161,18.643501,-19.015438,29.154857
Switzerland,Zimbabwe,84009505,46.818188,8.227511999999999,-19.015438,29.154857
United Arab Emirates,Zimbabwe,41901,23.424076,53.847818000000004,-19.015438,29.154857
United Kingdom,Zimbabwe,698298354,55.378051,-3.435973,-19.015438,29.154857
United States,Zimbabwe,1423189720,37.09024,-95.712891,-19.015438,29.154857
Austria,Armenia,17710558,47.516231,14.550072,40.069099,45.038189
Belgium,Armenia,4380242,50.503887,4.469936,40.069099,45.038189
Brazil,Armenia,86863,-14.235004,-51.92528,40.069099,45.038189
Canada,Armenia,544551,56.130366,-106.34677099999999,40.069099,45.038189
Cyprus,Armenia,521671,35.126413,33.429859,40.069099,45.038189
Czech Republic,Armenia,1631708,49.817492,15.472961999999999,40.069099,45.038189
Denmark,Armenia,28285124,56.26392,9.501785,40.069099,45.038189
Estonia,Armenia,266050,58.595271999999994,25.013607,40.069099,45.038189
Finland,Armenia,2247857,61.92411,25.748151,40.069099,45.038189
France,Armenia,113188697,46.227638,2.213749,40.069099,45.038189
Germany,Armenia,515477030,51.165690999999995,10.451526,40.069099,45.038189
Greece,Armenia,17504177,39.074208,21.824312,40.069099,45.038189
India,Armenia,2488073,20.593684,78.96288,40.069099,45.038189
Ireland,Armenia,68066,53.41291,-8.243889999999999,40.069099,45.038189
Italy,Armenia,4516883,41.87194,12.56738,40.069099,45.038189
Japan,Armenia,34025410,36.204824,138.252924,40.069099,45.038189
Liechtenstein,Armenia,366795,47.166000000000004,9.555373,40.069099,45.038189
Lithuania,Armenia,73356,55.169438,23.881275,40.069099,45.038189
Luxembourg,Armenia,353713,49.815273,6.129583,40.069099,45.038189
Netherlands,Armenia,12039139,52.132633,5.291266,40.069099,45.038189
Norway,Armenia,29619090,60.472024,8.468946,40.069099,45.038189
Poland,Armenia,528922,51.919438,19.145135999999997,40.069099,45.038189
Slovenia,Armenia,2763,46.151241,14.995463,40.069099,45.038189
Spain,Armenia,1560304,40.463667,-3.7492199999999998,40.069099,45.038189
Sweden,Armenia,7940243,60.128161,18.643501,40.069099,45.038189
Switzerland,Armenia,25700492,46.818188,8.227511999999999,40.069099,45.038189
