City,Date,High,Low,Precipitation
Seattle,12/13/2010,54,47,0.46
Seattle,12/14/2010,49,37,0.82
Seattle,12/15/2010,47,38,0.11
Seattle,12/16/2010,47,37,0.02
Seattle,12/17/2010,49,40,0
Seattle,12/18/2010,48,37,0.08
Seattle,12/19/2010,47,36,0.14
Seattle,12/20/2010,43,36,0.03
Seattle,12/21/2010,51,42,0.01
Seattle,12/22/2010,50,39,0.01
Seattle,12/23/2010,48,39,0.25
Seattle,12/24/2010,51,45,0.44
Seattle,12/25/2010,54,44,0.32
Seattle,12/26/2010,46,38,0.09
Seattle,12/27/2010,44,38,0.44
Seattle,12/28/2010,48,38,0.01
Seattle,12/29/2010,39,33,0.09
Seattle,12/30/2010,36,25,0
Seattle,12/31/2010,37,21,0
Seattle,1/1/2011,40,26,0
Seattle,1/2/2011,39,25,0
Seattle,1/3/2011,42,27,0
Seattle,1/4/2011,38,28,0.03
Seattle,1/5/2011,45,35,0.12
Seattle,1/6/2011,49,44,0.17
Seattle,1/7/2011,48,37,0.37
Seattle,1/8/2011,40,34,0.03
Seattle,1/9/2011,39,31,0.02
Seattle,1/10/2011,38,30,0
Seattle,1/11/2011,39,30,0.3
Seattle,1/12/2011,47,33,0.81
Seattle,1/13/2011,53,43,0.82
Seattle,1/14/2011,54,49,0.29
Seattle,1/15/2011,52,47,0.45
Seattle,1/16/2011,55,50,0.27
Seattle,1/17/2011,50,42,0.04
Seattle,1/18/2011,42,37,0.08
Seattle,1/19/2011,45,35,0
Seattle,1/20/2011,44,33,0.05
Seattle,1/21/2011,49,44,0.51
Seattle,1/22/2011,49,40,0
Seattle,1/23/2011,46,41,0.04
Seattle,1/24/2011,48,44,0.21
Seattle,1/25/2011,50,43,0
Seattle,1/26/2011,54,39,0
Seattle,1/27/2011,50,37,0
Seattle,1/28/2011,52,39,0.14
Seattle,1/29/2011,48,43,0.24
Seattle,1/30/2011,44,37,0
Seattle,1/31/2011,44,34,0
Seattle,2/1/2011,46,32,0
Seattle,2/2/2011,51,29,0
Seattle,2/3/2011,49,39,0.01
Seattle,2/4/2011,50,45,0.07
Seattle,2/5/2011,47,43,0.08
Seattle,2/6/2011,50,43,0.25
Seattle,2/7/2011,48,39,0.05
Seattle,2/8/2011,46,35,0
Seattle,2/9/2011,45,28,0
Seattle,2/10/2011,47,29,0
Seattle,2/11/2011,47,35,0
Seattle,2/12/2011,54,40,0.37
Seattle,2/13/2011,52,41,0.24
Seattle,2/14/2011,50,40,0.54
Seattle,2/15/2011,46,37,0.09
Seattle,2/16/2011,44,34,0.04
Seattle,2/17/2011,44,34,0.11
Seattle,2/18/2011,49,32,0
Seattle,2/19/2011,43,32,0
Seattle,2/20/2011,45,27,0
Seattle,2/21/2011,45,34,0.03
Seattle,2/22/2011,44,32,0.04
Seattle,2/23/2011,37,27,0.24
Seattle,2/24/2011,35,24,0
Seattle,2/25/2011,31,20,0
Seattle,2/26/2011,34,19,0
Seattle,2/27/2011,42,33,0.47
Seattle,2/28/2011,40,34,0.42
Seattle,3/1/2011,44,34,0.24
Seattle,3/2/2011,50,36,0.07
Seattle,3/3/2011,48,36,0.22
Seattle,3/4/2011,49,33,0.12
Seattle,3/5/2011,50,38,0.02
Seattle,3/6/2011,47,34,0
Seattle,3/7/2011,48,36,0
Seattle,3/8/2011,52,38,0.16
Seattle,3/9/2011,52,42,1.47
Seattle,3/10/2011,53,39,0.55
Seattle,3/11/2011,53,38,0
Seattle,3/12/2011,48,42,0.41
Seattle,3/13/2011,53,43,0.33
Seattle,3/14/2011,53,44,0.12
Seattle,3/15/2011,55,42,0.37
Seattle,3/16/2011,48,38,0.09
Seattle,3/17/2011,51,37,0
Seattle,3/18/2011,50,38,0.27
Seattle,3/19/2011,54,36,0
Seattle,3/20/2011,50,37,0.01
Seattle,3/21/2011,50,40,0.01
Seattle,3/22/2011,51,37,0
Seattle,3/23/2011,62,34,0
Seattle,3/24/2011,61,41,0.23
Seattle,3/25/2011,55,39,0.33
Seattle,3/26/2011,50,37,0.15
Seattle,3/27/2011,51,39,0.28
Seattle,3/28/2011,51,41,0.14
Seattle,3/29/2011,49,43,0.12
Seattle,3/30/2011,51,48,0.26
Seattle,3/31/2011,54,46,0.32
Seattle,4/1/2011,48,41,1.13
Seattle,4/2/2011,48,39,0.37
Seattle,4/3/2011,49,38,0.06
Seattle,4/4/2011,47,41,0.24
Seattle,4/5/2011,46,41,0.23
Seattle,4/6/2011,48,34,0.12
Seattle,4/7/2011,49,33,0.08
Seattle,4/8/2011,54,34,0
Seattle,4/9/2011,55,42,0.01
Seattle,4/10/2011,55,44,0.16
Seattle,4/11/2011,51,38,0
Seattle,4/12/2011,53,35,0
Seattle,4/13/2011,48,40,0.17
Seattle,4/14/2011,47,39,0.4
Seattle,4/15/2011,53,38,0.09
Seattle,4/16/2011,53,42,0.06
Seattle,4/17/2011,52,36,0.01
Seattle,4/18/2011,51,36,0.01
Seattle,4/19/2011,53,36,0
Seattle,4/20/2011,54,36,0
Seattle,4/21/2011,53,38,0
Seattle,4/22/2011,57,38,0
Seattle,4/23/2011,66,38,0
Seattle,4/24/2011,55,45,0.18
Seattle,4/25/2011,52,43,0.52
Seattle,4/26/2011,57,42,0.01
Seattle,4/27/2011,52,37,0.45
Seattle,4/28/2011,51,39,0.04
Seattle,4/29/2011,54,39,0
Seattle,4/30/2011,56,43,0.13
Seattle,5/1/2011,62,39,0
Seattle,5/2/2011,53,44,0.18
Seattle,5/3/2011,58,44,0
Seattle,5/4/2011,62,42,0
Seattle,5/5/2011,57,45,0.03
Seattle,5/6/2011,54,46,0.13
Seattle,5/7/2011,56,45,0.04
Seattle,5/8/2011,58,44,0.02
Seattle,5/9/2011,57,47,0
Seattle,5/10/2011,59,47,0
Seattle,5/11/2011,51,42,0.42
Seattle,5/12/2011,60,38,0
Seattle,5/13/2011,64,41,0
Seattle,5/14/2011,66,48,0.97
Seattle,5/15/2011,51,47,0.81
Seattle,5/16/2011,56,43,0
Seattle,5/17/2011,64,39,0
Seattle,5/18/2011,66,46,0
Seattle,5/19/2011,68,43,0
Seattle,5/20/2011,70,45,0
Seattle,5/21/2011,54,48,0.04
Seattle,5/22/2011,60,48,0
Seattle,5/23/2011,63,44,0
Seattle,5/24/2011,65,47,0
Seattle,5/25/2011,56,47,0.41
Seattle,5/26/2011,61,45,0.01
Seattle,5/27/2011,58,46,0.02
Seattle,5/28/2011,62,45,0.01
Seattle,5/29/2011,59,50,0
Seattle,5/30/2011,61,49,0
Seattle,5/31/2011,61,48,0.11
Seattle,6/1/2011,59,50,0.17
Seattle,6/2/2011,61,49,0.08
Seattle,6/3/2011,68,48,0
Seattle,6/4/2011,78,50,0
Seattle,6/5/2011,71,54,0
Seattle,6/6/2011,72,52,0
Seattle,6/7/2011,64,50,0.21
Seattle,6/8/2011,62,49,0
Seattle,6/9/2011,69,50,0
Seattle,6/10/2011,65,53,0
Seattle,6/11/2011,66,52,0
Seattle,6/12/2011,70,48,0.01
Seattle,6/13/2011,68,52,0.11
Seattle,6/14/2011,63,51,0
Seattle,6/15/2011,65,48,0.06
Seattle,6/16/2011,70,46,0
Seattle,6/17/2011,71,46,0
Seattle,6/18/2011,58,53,0.41
Seattle,6/19/2011,63,51,0.03
Seattle,6/20/2011,70,54,0
Seattle,6/21/2011,78,54,0
Seattle,6/22/2011,67,52,0
Seattle,6/23/2011,66,50,0.07
Seattle,6/24/2011,67,51,0.26
Seattle,6/25/2011,68,51,0.01
Seattle,6/26/2011,72,48,0
Seattle,6/27/2011,69,58,0
Seattle,6/28/2011,74,58,0
Seattle,6/29/2011,67,54,0
Seattle,6/30/2011,67,53,0
Seattle,7/1/2011,72,49,0
Seattle,7/2/2011,82,52,0
Seattle,7/3/2011,72,56,0
Seattle,7/4/2011,78,51,0
Seattle,7/5/2011,81,51,0
Seattle,7/6/2011,84,57,0
Seattle,7/7/2011,67,54,0.03
Seattle,7/8/2011,71,51,0
Seattle,7/9/2011,74,52,0
Seattle,7/10/2011,76,55,0
Seattle,7/11/2011,75,55,0
Seattle,7/12/2011,70,57,0.08
Seattle,7/13/2011,73,55,0
Seattle,7/14/2011,62,56,0.02
Seattle,7/15/2011,76,56,0.02
Seattle,7/16/2011,74,57,0.35
Seattle,7/17/2011,63,55,0.07
Seattle,7/18/2011,74,50,0
Seattle,7/19/2011,70,55,0
Seattle,7/20/2011,74,54,0
Seattle,7/21/2011,70,57,0
Seattle,7/22/2011,72,51,0
Seattle,7/23/2011,79,54,0
Seattle,7/24/2011,83,58,0
Seattle,7/25/2011,63,57,0.13
Seattle,7/26/2011,70,57,0
Seattle,7/27/2011,72,57,0
Seattle,7/28/2011,78,54,0
Seattle,7/29/2011,76,60,0
Seattle,7/30/2011,79,56,0
Seattle,7/31/2011,71,58,0
Seattle,8/1/2011,77,54,0
Seattle,8/2/2011,77,55,0
Seattle,8/3/2011,79,58,0
Seattle,8/4/2011,81,57,0
Seattle,8/5/2011,66,57,0
Seattle,8/6/2011,73,58,0
Seattle,8/7/2011,74,56,0
Seattle,8/8/2011,70,54,0
Seattle,8/9/2011,70,55,0
Seattle,8/10/2011,71,55,0
Seattle,8/11/2011,74,54,0
Seattle,8/12/2011,76,52,0
Seattle,8/13/2011,70,53,0
Seattle,8/14/2011,71,55,0
Seattle,8/15/2011,74,57,0
Seattle,8/16/2011,78,55,0
Seattle,8/17/2011,77,53,0
Seattle,8/18/2011,73,54,0
Seattle,8/19/2011,78,53,0
Seattle,8/20/2011,85,59,0
Seattle,8/21/2011,87,59,0
Seattle,8/22/2011,71,60,0.12
Seattle,8/23/2011,77,60,0
Seattle,8/24/2011,84,57,0
Seattle,8/25/2011,82,58,0
Seattle,8/26/2011,84,59,0
Seattle,8/27/2011,84,56,0
Seattle,8/28/2011,80,54,0
Seattle,8/29/2011,70,57,0
Seattle,8/30/2011,69,54,0.01
Seattle,8/31/2011,69,52,0
Seattle,9/1/2011,73,50,0
Seattle,9/2/2011,71,56,0
Seattle,9/3/2011,82,53,0
Seattle,9/4/2011,83,52,0
Seattle,9/5/2011,82,54,0
Seattle,9/6/2011,84,53,0
Seattle,9/7/2011,83,54,0
Seattle,9/8/2011,85,58,0
Seattle,9/9/2011,85,56,0
Seattle,9/10/2011,84,56,0
Seattle,9/11/2011,85,59,0
Seattle,9/12/2011,68,57,0
Seattle,9/13/2011,64,57,0
Seattle,9/14/2011,67,58,0
Seattle,9/15/2011,65,54,0
Seattle,9/16/2011,64,52,0
Seattle,9/17/2011,62,52,0.2
Seattle,9/18/2011,65,52,0.28
Seattle,9/19/2011,69,54,0.01
Seattle,9/20/2011,77,48,0
Seattle,9/21/2011,76,60,0
Seattle,9/22/2011,76,62,0
Seattle,9/23/2011,80,63,0
Seattle,9/24/2011,75,60,0
Seattle,9/25/2011,67,55,0.19
Seattle,9/26/2011,61,53,0.59
Seattle,9/27/2011,65,51,0.01
Seattle,9/28/2011,65,48,0
Seattle,9/29/2011,77,46,0
Seattle,9/30/2011,65,51,0.01
Seattle,10/1/2011,59,50,0.02
Seattle,10/2/2011,64,49,0.37
Seattle,10/3/2011,62,52,0.1
Seattle,10/4/2011,63,49,0.05
Seattle,10/5/2011,55,49,0.09
Seattle,10/6/2011,58,49,0.11
Seattle,10/7/2011,55,50,0.06
Seattle,10/8/2011,65,46,0.02
Seattle,10/9/2011,60,51,0.1
Seattle,10/10/2011,59,51,0.25
Seattle,10/11/2011,59,52,0.89
Seattle,10/12/2011,59,48,0
Seattle,10/13/2011,59,43,0
Seattle,10/14/2011,58,45,0.01
Seattle,10/15/2011,57,43,0
Seattle,10/16/2011,50,42,0
Seattle,10/17/2011,61,42,0
Seattle,10/18/2011,67,45,0
Seattle,10/19/2011,59,47,0
Seattle,10/20/2011,59,47,0
Seattle,10/21/2011,58,50,0.12
Seattle,10/22/2011,60,55,0.58
Seattle,10/23/2011,57,48,0
Seattle,10/24/2011,57,45,0
Seattle,10/25/2011,54,40,0
Seattle,10/26/2011,50,37,0.02
Seattle,10/27/2011,54,41,0
Seattle,10/28/2011,54,42,0.5
Seattle,10/29/2011,56,44,0
Seattle,10/30/2011,57,44,0.16
Seattle,10/31/2011,53,42,0
Seattle,11/1/2011,52,37,0
Seattle,11/2/2011,52,34,0.35
Seattle,11/3/2011,52,40,0
Seattle,11/4/2011,44,37,0.05
Seattle,11/5/2011,50,36,0
Seattle,11/6/2011,49,32,0
Seattle,11/7/2011,49,39,0.01
Seattle,11/8/2011,55,42,0
Seattle,11/9/2011,62,46,0
Seattle,11/10/2011,59,40,0
Seattle,11/11/2011,51,38,0.23
Seattle,11/12/2011,49,34,0.25
Seattle,11/13/2011,49,41,0.02
Seattle,11/14/2011,47,35,0
Seattle,11/15/2011,48,32,0
Seattle,11/16/2011,52,34,0.49
Seattle,11/17/2011,48,35,0.28
Seattle,11/18/2011,39,33,0.08
Seattle,11/19/2011,41,31,0
Seattle,11/20/2011,39,27,0
Seattle,11/21/2011,50,33,0.3
Seattle,11/22/2011,52,41,1.76
Seattle,11/23/2011,53,40,0.55
Seattle,11/24/2011,45,37,0.26
Seattle,11/25/2011,48,36,0
Seattle,11/26/2011,51,41,0.02
Seattle,11/27/2011,56,44,0.42
Seattle,11/28/2011,48,37,0
Seattle,11/29/2011,44,35,0.09
Seattle,11/30/2011,45,37,0
Seattle,12/1/2011,41,29,0
Seattle,12/2/2011,44,32,0.01
Seattle,12/3/2011,42,31,0
Seattle,12/4/2011,43,31,0
Seattle,12/5/2011,42,28,0
Seattle,12/6/2011,38,28,0
Seattle,12/7/2011,41,35,0
Seattle,12/8/2011,40,32,0
Seattle,12/9/2011,40,26,0
Seattle,12/10/2011,40,31,0
Seattle,12/11/2011,40,35,0.02
Seattle,12/12/2011,39,28,0
Seattle,12/13/2011,41,26,0
Seattle,12/14/2011,40,33,0
Seattle,12/15/2011,44,38,0.03
Seattle,12/16/2011,49,40,0
Seattle,12/17/2011,50,33,0
Seattle,12/18/2011,46,35,0.19
Seattle,12/19/2011,46,36,0
Seattle,12/20/2011,44,37,0
Seattle,12/21/2011,45,32,0
Seattle,12/22/2011,38,27,0
Seattle,12/23/2011,49,35,0.02
Seattle,12/24/2011,52,43,0
Seattle,12/25/2011,50,37,0.03
Seattle,12/26/2011,42,37,0.05
Seattle,12/27/2011,51,40,0.9
Seattle,12/28/2011,53,48,0.63
Seattle,12/29/2011,51,44,0.29
Seattle,12/30/2011,49,36,0.07
Seattle,12/31/2011,43,32,0
Seattle,1/1/2012,55,41,0
Seattle,1/2/2012,51,37,0.43
Seattle,1/3/2012,53,45,0.03
Seattle,1/4/2012,54,42,0.8
Seattle,1/5/2012,48,37,0.05
Seattle,1/6/2012,40,36,0.1
Seattle,1/7/2012,45,37,0
Seattle,1/8/2012,50,37,0
Seattle,1/9/2012,49,41,0.17
Seattle,1/10/2012,43,33,0.04
Seattle,1/11/2012,43,30,0
Seattle,1/12/2012,43,29,0
Seattle,1/13/2012,41,27,0
Seattle,1/14/2012,40,33,0.16
Seattle,1/15/2012,34,26,0.21
Seattle,1/16/2012,35,27,0.1
Seattle,1/17/2012,38,32,0.32
Seattle,1/18/2012,32,27,0.78
Seattle,1/19/2012,30,27,0.6
Seattle,1/20/2012,45,30,0.53
Seattle,1/21/2012,47,38,0.12
Seattle,1/22/2012,44,36,0.24
Seattle,1/23/2012,47,34,0
Seattle,1/24/2012,50,36,0.34
Seattle,1/25/2012,48,40,0.32
Seattle,1/26/2012,48,34,0.19
Seattle,1/27/2012,44,28,0
Seattle,1/28/2012,44,33,0
Seattle,1/29/2012,49,39,1.09
Seattle,1/30/2012,47,43,0.14
Seattle,1/31/2012,49,43,0.07
Seattle,2/1/2012,48,38,0.53
Seattle,2/2/2012,47,35,0
Seattle,2/3/2012,58,36,0
Seattle,2/4/2012,60,41,0
Seattle,2/5/2012,57,35,0
Seattle,2/6/2012,61,35,0
Seattle,2/7/2012,60,46,0.01
Seattle,2/8/2012,50,41,0.11
Seattle,2/9/2012,52,46,0.1
Seattle,2/10/2012,55,44,0.1
Seattle,2/11/2012,48,42,0.03
Seattle,2/12/2012,47,41,0.04
Seattle,2/13/2012,45,40,0.45
Seattle,2/14/2012,44,34,0.1
Seattle,2/15/2012,45,33,0
Seattle,2/16/2012,45,38,0.07
Seattle,2/17/2012,50,40,0.68
Seattle,2/18/2012,44,39,0.25
Seattle,2/19/2012,44,36,0
Seattle,2/20/2012,46,35,0.12
Seattle,2/21/2012,50,46,0.03
Seattle,2/22/2012,50,37,0.34
Seattle,2/23/2012,47,37,0
Seattle,2/24/2012,44,40,0.45
Seattle,2/25/2012,45,37,0
Seattle,2/26/2012,41,30,0.05
Seattle,2/27/2012,44,28,0
Seattle,2/28/2012,44,31,0.14
Seattle,2/29/2012,41,34,0.03
Seattle,3/1/2012,43,34,0
Seattle,3/2/2012,44,39,0.08
Seattle,3/3/2012,54,44,0
Seattle,3/4/2012,51,44,0
Seattle,3/5/2012,46,34,0.27
Seattle,3/6/2012,44,32,0.02
Seattle,3/7/2012,48,29,0
Seattle,3/8/2012,60,33,0
Seattle,3/9/2012,49,41,0.14
Seattle,3/10/2012,45,43,0.41
Seattle,3/11/2012,44,37,0.54
Seattle,3/12/2012,47,33,0.76
Seattle,3/13/2012,42,33,0.37
Seattle,3/14/2012,46,34,0.34
Seattle,3/15/2012,52,42,0.94
Seattle,3/16/2012,48,39,0.33
Seattle,3/17/2012,50,33,0.37
Seattle,3/18/2012,41,31,0.14
Seattle,3/19/2012,45,30,0.08
Seattle,3/20/2012,46,36,0.14
Seattle,3/21/2012,48,34,0.05
Seattle,3/22/2012,50,35,0.16
Seattle,3/23/2012,54,33,0
Seattle,3/24/2012,59,38,0
Seattle,3/25/2012,56,36,0
Seattle,3/26/2012,55,43,0
Seattle,3/27/2012,58,44,0.19
Seattle,3/28/2012,51,45,0.05
Seattle,3/29/2012,50,43,1.08
Seattle,3/30/2012,49,41,0.22
Seattle,3/31/2012,50,37,0.52
Seattle,4/1/2012,48,40,0.06
Seattle,4/2/2012,62,40,0
Seattle,4/3/2012,53,38,0.06
Seattle,4/4/2012,51,37,0
Seattle,4/5/2012,49,37,0.18
Seattle,4/6/2012,52,38,0.01
Seattle,4/7/2012,61,35,0
Seattle,4/8/2012,70,45,0
Seattle,4/9/2012,68,43,0
Seattle,4/10/2012,64,48,0
Seattle,4/11/2012,52,45,0.09
Seattle,4/12/2012,57,42,0.02
Seattle,4/13/2012,59,39,0
Seattle,4/14/2012,60,38,0
Seattle,4/15/2012,61,45,0
Seattle,4/16/2012,56,44,0.32
Seattle,4/17/2012,50,40,0.07
Seattle,4/18/2012,56,45,0.07
Seattle,4/19/2012,57,41,0.43
Seattle,4/20/2012,56,44,0.26
Seattle,4/21/2012,68,40,0
Seattle,4/22/2012,74,47,0
Seattle,4/23/2012,71,48,0
Seattle,4/24/2012,57,50,0.17
Seattle,4/25/2012,62,48,0.42
Seattle,4/26/2012,57,44,0.15
Seattle,4/27/2012,56,43,0.03
Seattle,4/28/2012,61,47,0
Seattle,4/29/2012,60,48,0.17
Seattle,4/30/2012,55,45,0.17
Seattle,5/1/2012,53,43,0.02
Seattle,5/2/2012,56,42,0.02
Seattle,5/3/2012,52,45,0.73
Seattle,5/4/2012,54,43,0.07
Seattle,5/5/2012,56,41,0
Seattle,5/6/2012,64,41,0
Seattle,5/7/2012,75,43,0
Seattle,5/8/2012,65,49,0
Seattle,5/9/2012,56,44,0
Seattle,5/10/2012,58,39,0
Seattle,5/11/2012,65,40,0
Seattle,5/12/2012,76,44,0
Seattle,5/13/2012,78,49,0
Seattle,5/14/2012,80,55,0
Seattle,5/15/2012,76,49,0
Seattle,5/16/2012,67,49,0
Seattle,5/17/2012,64,44,0
Seattle,5/18/2012,60,46,0
Seattle,5/19/2012,67,45,0
Seattle,5/20/2012,58,53,0.25
Seattle,5/21/2012,62,50,0.55
Seattle,5/22/2012,55,48,0.24
Seattle,5/23/2012,58,48,0.01
Seattle,5/24/2012,63,48,0
Seattle,5/25/2012,72,48,0
Seattle,5/26/2012,72,48,0
Seattle,5/27/2012,63,53,0
Seattle,5/28/2012,62,50,0
Seattle,5/29/2012,61,46,0
Seattle,5/30/2012,66,52,0.01
Seattle,5/31/2012,64,54,0.15
Seattle,6/1/2012,68,55,0.26
Seattle,6/2/2012,66,51,0.01
Seattle,6/3/2012,63,49,0
Seattle,6/4/2012,55,48,0.05
Seattle,6/5/2012,56,47,0.63
Seattle,6/6/2012,61,43,0
Seattle,6/7/2012,61,48,0.65
Seattle,6/8/2012,59,47,0.06
Seattle,6/9/2012,63,47,0
Seattle,6/10/2012,66,50,0
Seattle,6/11/2012,74,50,0
Seattle,6/12/2012,65,55,0.03
Seattle,6/13/2012,61,52,0
Seattle,6/14/2012,63,50,0
Seattle,6/15/2012,72,49,0
Seattle,6/16/2012,70,59,0
Seattle,6/17/2012,66,53,0
Seattle,6/18/2012,63,50,0.12
Seattle,6/19/2012,67,50,0.04
Seattle,6/20/2012,76,50,0
Seattle,6/21/2012,75,53,0
Seattle,6/22/2012,57,53,0.62
Seattle,6/23/2012,60,49,0.34
Seattle,6/24/2012,67,49,0
Seattle,6/25/2012,67,52,0.02
Seattle,6/26/2012,65,51,0
Seattle,6/27/2012,73,48,0
Seattle,6/28/2012,72,53,0
Seattle,6/29/2012,71,59,0.01
Seattle,6/30/2012,68,56,0.12
Seattle,7/1/2012,68,54,0
Seattle,7/2/2012,66,53,0.08
Seattle,7/3/2012,65,51,0.23
Seattle,7/4/2012,69,49,0
Seattle,7/5/2012,76,51,0
Seattle,7/6/2012,77,52,0
Seattle,7/7/2012,80,55,0
Seattle,7/8/2012,83,58,0
Seattle,7/9/2012,77,55,0.06
Seattle,7/10/2012,75,52,0
Seattle,7/11/2012,82,56,0
Seattle,7/12/2012,78,56,0
Seattle,7/13/2012,74,57,0.02
Seattle,7/14/2012,77,59,0
Seattle,7/15/2012,66,56,0
Seattle,7/16/2012,79,56,0.01
Seattle,7/17/2012,71,59,0
Seattle,7/18/2012,70,58,0
Seattle,7/19/2012,77,58,0
Seattle,7/20/2012,67,57,0.6
Seattle,7/21/2012,75,57,0
Seattle,7/22/2012,69,54,0.04
Seattle,7/23/2012,66,52,0
Seattle,7/24/2012,74,54,0
Seattle,7/25/2012,80,55,0
Seattle,7/26/2012,78,55,0
Seattle,7/27/2012,66,57,0
Seattle,7/28/2012,72,56,0
Seattle,7/29/2012,73,59,0
Seattle,7/30/2012,67,56,0
Seattle,7/31/2012,73,57,0
Seattle,8/1/2012,75,56,0
Seattle,8/2/2012,74,54,0
Seattle,8/3/2012,81,55,0
Seattle,8/4/2012,93,62,0
Seattle,8/5/2012,93,64,0
Seattle,8/6/2012,83,60,0
Seattle,8/7/2012,70,59,0
Seattle,8/8/2012,72,59,0
Seattle,8/9/2012,76,58,0
Seattle,8/10/2012,78,54,0
Seattle,8/11/2012,83,56,0
Seattle,8/12/2012,87,59,0
Seattle,8/13/2012,87,59,0
Seattle,8/14/2012,84,57,0
Seattle,8/15/2012,88,62,0
Seattle,8/16/2012,94,65,0
Seattle,8/17/2012,91,61,0
Seattle,8/18/2012,71,58,0
Seattle,8/19/2012,74,59,0
Seattle,8/20/2012,78,59,0
Seattle,8/21/2012,74,56,0
Seattle,8/22/2012,72,56,0
Seattle,8/23/2012,70,57,0
Seattle,8/24/2012,72,50,0
Seattle,8/25/2012,79,53,0
Seattle,8/26/2012,70,54,0
Seattle,8/27/2012,75,56,0
Seattle,8/28/2012,73,54,0
Seattle,8/29/2012,73,56,0
Seattle,8/30/2012,73,55,0
Seattle,8/31/2012,72,51,0
Seattle,9/1/2012,71,51,0
Seattle,9/2/2012,70,50,0
Seattle,9/3/2012,73,55,0
Seattle,9/4/2012,76,52,0
Seattle,9/5/2012,79,53,0
Seattle,9/6/2012,83,58,0
Seattle,9/7/2012,90,56,0
Seattle,9/8/2012,77,56,0
Seattle,9/9/2012,66,57,0.01
Seattle,9/10/2012,68,53,0.01
Seattle,9/11/2012,68,48,0
Seattle,9/12/2012,72,50,0
Seattle,9/13/2012,82,53,0
Seattle,9/14/2012,79,52,0
Seattle,9/15/2012,72,52,0
Seattle,9/16/2012,76,49,0
Seattle,9/17/2012,82,53,0
Seattle,9/18/2012,82,53,0
Seattle,9/19/2012,75,53,0
Seattle,9/20/2012,67,50,0
Seattle,9/21/2012,61,55,0
Seattle,9/22/2012,67,53,0.01
Seattle,9/23/2012,67,50,0
Seattle,9/24/2012,70,50,0
Seattle,9/25/2012,67,52,0
Seattle,9/26/2012,67,49,0
Seattle,9/27/2012,73,50,0
Seattle,9/28/2012,77,54,0
Seattle,9/29/2012,69,54,0
Seattle,9/30/2012,70,46,0
Seattle,10/1/2012,74,48,0
Seattle,10/2/2012,64,50,0
Seattle,10/3/2012,66,46,0
Seattle,10/4/2012,66,47,0
Seattle,10/5/2012,71,48,0
Seattle,10/6/2012,75,46,0
Seattle,10/7/2012,75,46,0
Seattle,10/8/2012,70,46,0
Seattle,10/9/2012,61,48,0
Seattle,10/10/2012,54,47,0
Seattle,10/11/2012,57,45,0
Seattle,10/12/2012,57,48,0.08
Seattle,10/13/2012,60,54,0.19
Seattle,10/14/2012,64,56,0.65
Seattle,10/15/2012,63,52,0.31
Seattle,10/16/2012,61,47,0
Seattle,10/17/2012,58,43,0
Seattle,10/18/2012,64,44,0.82
Seattle,10/19/2012,59,49,0.19
Seattle,10/20/2012,52,43,0.02
Seattle,10/21/2012,53,40,0.25
Seattle,10/22/2012,46,38,0.35
Seattle,10/23/2012,52,42,0
Seattle,10/24/2012,53,43,0.28
Seattle,10/25/2012,53,44,0
Seattle,10/26/2012,52,45,0.06
Seattle,10/27/2012,58,49,0.91
Seattle,10/28/2012,58,50,0.24
Seattle,10/29/2012,60,50,0.43
Seattle,10/30/2012,59,54,1.36
Seattle,10/31/2012,60,52,0.57
Seattle,11/1/2012,59,51,0.38
Seattle,11/2/2012,59,51,0.22
Seattle,11/3/2012,60,52,0.02
Seattle,11/4/2012,64,55,0.32
Seattle,11/5/2012,59,46,0.03
Seattle,11/6/2012,55,44,0.01
Seattle,11/7/2012,54,39,0
Seattle,11/8/2012,50,34,0
Seattle,11/9/2012,48,34,0
Seattle,11/10/2012,46,31,0
Seattle,11/11/2012,48,34,0.6
Seattle,11/12/2012,55,43,0.14
Seattle,11/13/2012,52,46,0.21
Seattle,11/14/2012,52,41,0.03
Seattle,11/15/2012,49,37,0
Seattle,11/16/2012,49,36,0.22
Seattle,11/17/2012,54,43,0.24
Seattle,11/18/2012,50,43,0.31
Seattle,11/19/2012,56,47,2.13
Seattle,11/20/2012,52,45,0.15
Seattle,11/21/2012,47,39,0.44
Seattle,11/22/2012,48,37,0
Seattle,11/23/2012,49,43,1.26
Seattle,11/24/2012,48,39,0
Seattle,11/25/2012,47,34,0
Seattle,11/26/2012,49,35,0
Seattle,11/27/2012,50,35,0
Seattle,11/28/2012,49,36,0.11
Seattle,11/29/2012,55,46,0.06
Seattle,11/30/2012,59,46,1.4
Seattle,12/1/2012,56,47,0.16
Seattle,12/2/2012,47,45,0.77
Seattle,12/3/2012,49,45,0.51
Seattle,12/4/2012,53,45,0.56
Seattle,12/5/2012,48,40,0.06
Seattle,12/6/2012,45,43,0.06
Seattle,12/7/2012,46,38,0.04
Seattle,12/8/2012,44,38,0
Seattle,12/9/2012,44,37,0.06
Seattle,12/10/2012,45,42,0.02
Seattle,12/11/2012,46,42,0.12
Seattle,12/12/2012,44,40,0.32
Seattle,12/13/2012,45,38,0.09
Seattle,12/14/2012,43,34,0.31
Seattle,12/15/2012,40,33,0.21
Seattle,12/16/2012,44,38,0.89
Seattle,12/17/2012,47,35,0.08
Seattle,12/18/2012,39,33,0.13
Seattle,12/19/2012,47,35,0.54
